1,801,1372,32,32
37,811,1450,40,36
38,823,1446,33,36
39,815,1438,40,36
40,815,1442,36,40
41,807,1434,36,40
42,803,1434,32,36
46,795,1426,32,37
47,787,1426,32,37
48,775,1422,36,37
49,767,1426,36,37
50,751,1422,48,45
54,755,1442,33,36
55,755,1450,33,32
56,739,1446,49,44
57,751,1450,44,40
58,751,1450,44,40
59,759,1454,40,36
63,755,1466,36,36
67,775,1470,32,36
85,831,1482,28,32
86,835,1478,40,36
87,831,1474,40,40
88,827,1474,40,40
89,819,1470,40,40
90,819,1474,40,32
91,823,1466,36,40
92,819,1462,36,36
96,779,1462,36,36
97,771,1462,40,32
98,763,1462,44,32
99,755,1454,48,48
100,747,1454,44,44
101,735,1458,44,36
105,711,1474,32,36
114,671,1526,48,40
115,671,1534,36,32
116,667,1538,45,36
117,687,1550,32,36
118,687,1550,40,32
119,679,1550,44,40
120,675,1558,48,36
121,683,1562,40,40
122,683,1562,40,40
126,703,1566,32,32
130,703,1554,40,36
131,711,1554,40,32
132,707,1546,49,36
133,703,1546,40,32
134,703,1542,40,36
135,699,1534,40,36
139,699,1522,40,32
140,695,1522,36,32
141,687,1518,40,40
145,679,1510,40,36
146,671,1510,48,36
150,663,1498,40,40
218,523,1510,36,36
219,515,1514,32,28
220,503,1518,41,32
221,491,1514,45,36
222,479,1518,53,44
226,479,1530,41,40
227,471,1534,40,32
236,463,1514,40,40
237,467,1506,44,40
241,495,1490,45,44
250,567,1486,44,36
254,591,1494,40,44
258,623,1506,36,36
267,603,1518,40,36
268,591,1518,48,40
269,587,1522,44,40
278,559,1542,36,32
279,551,1542,44,36
283,531,1542,44,32
287,539,1514,40,44
288,531,1510,48,44
306,603,1462,40,44
307,611,1466,36,40
308,603,1466,44,40
309,607,1470,52,44
310,607,1470,40,44
311,607,1470,44,40
312,607,1470,48,40
316,623,1474,49,40
317,623,1470,44,40
318,635,1482,48,40
319,643,1482,56,48
320,651,1494,52,48
324,679,1522,44,36
328,707,1542,53,36
332,735,1554,44,40
333,743,1550,45,44
334,743,1550,45,40
335,755,1542,52,44
336,755,1542,56,36
337,755,1538,48,40
338,747,1534,60,44
339,751,1526,48,44
348,747,1510,44,40
349,739,1506,52,48
350,747,1510,44,40
351,739,1514,52,44
352,735,1506,60,48
353,743,1514,52,40
357,743,1518,45,44
358,743,1518,45,44
359,739,1514,49,44
363,755,1502,36,48
364,739,1506,76,48
365,759,1506,44,40
366,759,1498,60,40
367,775,1498,48,40
368,775,1490,48,48
369,787,1494,36,36
370,783,1494,40,32
374,819,1478,45,36
383,827,1458,44,40
384,819,1446,52,40
385,827,1450,40,32
386,823,1446,45,40
387,819,1442,45,40
388,807,1434,48,36
389,795,1434,52,44
393,771,1430,48,45
394,771,1430,48,53
395,763,1442,52,40
396,747,1442,48,48
397,743,1438,45,36
398,739,1446,49,48
399,735,1450,53,48
467,979,1450,44,36
468,979,1450,44,40
469,983,1454,52,40
470,983,1458,52,36
471,979,1462,52,32
472,975,1454,49,48
473,979,1454,48,40
474,979,1458,44,40
475,979,1458,44,32
476,971,1454,56,36
477,971,1442,56,48
478,979,1438,52,44
479,983,1438,40,52
480,983,1442,52,44
481,983,1430,60,57
483,1003,1422,52,45
484,1007,1426,56,53
485,1019,1430,44,45
486,1015,1434,44,52
487,1019,1430,56,53
488,1031,1434,52,48
489,1039,1430,52,53
490,1051,1430,44,33
491,1059,1442,44,40
492,1047,1446,52,32
493,1055,1450,48,44
494,1059,1446,60,56
495,1059,1450,60,52
496,1063,1454,48,48
497,1051,1450,64,52
498,1047,1454,68,48
499,1051,1462,64,40
500,1059,1462,48,40
501,1055,1454,64,56
502,1055,1454,52,56
503,1047,1458,52,48
504,1031,1458,64,48
505,1031,1462,52,52
506,1023,1462,52,48
507,1027,1462,48,44
508,1031,1454,40,44
509,1011,1446,56,48
510,1011,1450,52,44
511,1007,1450,52,40
512,991,1442,52,44
513,987,1434,68,48
519,1031,1418,44,41
520,1043,1414,40,37
521,1059,1414,40,37
522,1075,1410,36,41
523,1083,1406,40,37
524,1091,1406,40,37
525,1099,1406,40,37
526,1107,1402,44,37
527,1123,1402,41,33
528,1135,1402,37,28
